order_key,allocation_id,branch_number,courier,cost,sku
order_2696,018cd87f-7e82-75d1-98a3-0e751e9ba557,501870,courier_b,55,60358150
order_2697,018cdb1e-224d-7dd2-a979-02da7b6a7e73,060785,courier_a,87,60001487
order_2698,018cdaea-3219-7a24-a4a1-a143c10f448a,000818,courier_b,72,60240339
order_2699,018cda2c-89c2-763c-b28c-6d5f7b8c7a64,000054,courier_a,87,59900491
order_27,018cd88a-c3b2-746d-b30b-c9edbcd06206,330302,courier_b,72,18038205
order_270,018cd86f-abcf-7b7d-8037-d23a69385dee,060932,courier_a,87,59978242
order_2700,018cd947-aa64-70ba-b788-af6670d05eae,060777,courier_a,69,60043286
order_2701,018cdb4c-74be-70ae-9fec-1197676ab1ed,065462,courier_a,87,"59883746, 59883905"
order_2702,018cd897-e844-7184-b14c-5e02fa804b8b,000981,courier_a,87,59900888
order_2703,018cda8b-97da-7cb8-b717-1a00ead60c45,501870,courier_b,62,60222633
order_2704,018cd897-149f-70e6-b13a-2cdc8bcb28d7,000051,courier_a,87,59277929
order_2705,018cdaff-fde6-7423-97bb-6fd354b9f519,037333,courier_a,22,"60009924, 60009924"
order_2706,018cdac6-419b-76e8-81ce-45f3be777ea7,000818,courier_b,95,60064103
order_2707,018cd6f4-92a7-771c-9238-507df3295740,060274,courier_b,72,60016647
order_2708,018cd748-1534-7c07-a5f6-5dbf3563a7d9,000059,courier_a,69,"60121243, 60207570, 60077903, 59992233"
order_2708,018cd748-1534-7c07-a5f6-5dbf3563a7d9,000499,courier_a,69,60250629
order_2709,018cdae9-6145-7912-a7c0-ce09b2518995,000337,courier_a,38,60310127
order_2709,018cdae9-6145-7912-a7c0-ce09b2518995,064541,courier_a,38,59794576
order_271,018cd990-ded6-7427-838e-b721c17bd56f,330044,courier_a,62,"18029868, 18029868, 18029868, 18029868, 18029868, 18029868, 18029868, 18029868, 18029868, 18029868"
order_2710,018cd94b-82a1-7be3-a875-9bddfda65f85,060480,courier_b,95,59698036
order_2710,018cd94b-82a1-7be3-a875-9bddfda65f85,064541,courier_a,87,57736030
order_2711,018cda0f-83fe-7c02-850c-7e3ec7735182,060757,courier_a,69,"59434217, 59434349, 59218129, 59218126"
order_2712,018cd8df-61b2-7b3c-aded-216f21353f9e,030440,courier_a,69,59768519
order_2713,018cd927-79fc-75f7-9e6d-c6cf3e555788,000025,courier_a,87,"59750555, 59941711, 59903008, 59951708"
order_2713,018cd927-79fc-75f7-9e6d-c6cf3e555788,030663,courier_a,87,"60231436, 60273461"
order_2714,018cd96c-4774-7e3f-9124-3ef2390f1bb9,060643,courier_a,22,60043286
order_2715,018cd9f6-1667-71cd-806c-d56a13bc3dc8,060834,courier_a,38,59599262
order_2716,018cd9e3-6ba2-78b7-8212-7a22f256d21a,009304,courier_a,87,60364688
order_2717,018cdaba-8bf6-7994-b8a3-885318aac88e,060679,same_store,,60243531
order_2718,018cd9bf-34f5-75a3-9239-8b4948c01544,000818,courier_b,95,59925712
order_2719,018cd985-d25b-7a24-9955-aeba2df919e3,000957,courier_a,46,"59661246, 60006921"
order_2719,018cd985-d25b-7a24-9955-aeba2df919e3,004112,courier_b,55,"59661255, 59661358"
order_272,018cdaff-e53c-79e7-8d63-7c4b5be94e9d,060670,courier_a,87,60050461
order_2720,018cd912-467d-7910-b2e0-de24ab71781d,060502,courier_a,46,31575188
order_2721,018cd991-3a64-75b1-a1df-977519374d38,000720,courier_a,87,"60321265, 60279132, 60126381, 60321268"
order_2721,018cd991-3a64-75b1-a1df-977519374d38,003726,courier_a,87,59856495
order_2721,018cd991-3a64-75b1-a1df-977519374d38,005886,courier_a,87,60085769
order_2722,018cdaf7-5978-73b8-ae6c-28a5529527f6,060668,courier_a,69,59991599
order_2723,018cd9ea-72e0-7cf4-9739-f628915aaea2,020400,courier_a,62,"59570231, 59570231"
order_2724,018cda28-474e-7d45-b727-bddb8da4962a,000927,courier_a,22,60072286
order_2725,018cdb97-15a9-7a86-806a-68d1c8fdf7b2,060274,courier_b,62,60038804
order_2726,018cdab9-a21d-75ab-99db-ed079f24f9b1,065949,courier_a,69,"59872651, 59872785"
order_2727,018cdb0a-b9db-7d54-aa4d-1acfc2b550a7,330302,courier_b,62,"59884651, 59765819, 59765819"
order_2728,018cdb1f-eac0-7578-86ed-eac47efe649b,005886,courier_a,38,60083625
order_2729,018cda75-b186-749f-b6f1-c1153ab68590,000981,courier_a,69,59782628
order_2729,018cda75-b186-749f-b6f1-c1153ab68590,020516,courier_a,87,60137225
order_273,018cd7f9-ba64-77e0-a2cb-4148cc75c1f7,000499,courier_a,87,"60232884, 60120594"
order_2730,018cda31-17a5-7089-babe-d318fc6268bd,060655,courier_a,62,60214553
order_2731,018cd854-4901-714a-b145-ba4ec935e8b7,060502,courier_a,87,59927202
order_2731,018cd854-4901-714a-b145-ba4ec935e8b7,060756,courier_a,87,59744556
order_2732,018cda58-3632-7500-9dbc-61049aae4279,020465,courier_a,38,59903369
order_2733,018cd907-4020-7c75-8e18-1073de7ccd5d,060274,courier_b,95,"31416609, 59936020"
order_2733,018cd907-4020-7c75-8e18-1073de7ccd5d,060293,courier_a,87,"31416604, 59807247"
order_2734,018cd8bb-03ec-7b8e-9cc5-c5da4743a869,063589,courier_a,46,57746463
order_2735,018cda4d-dc9e-7e60-8cde-5b66cb853b67,330073,courier_a,46,18029574
order_2736,018cd936-8d30-7890-bc3e-fca1856ff7f8,000522,courier_a,38,60050636
order_2737,018cdb47-d5fa-7ab1-8e2c-6b4d36eaa8f8,010932,courier_a,38,36567438
order_2738,018cd8a0-0e5e-7898-b33a-90e682647beb,000477,courier_a,69,59966975
order_2738,018cd8a0-0e5e-7898-b33a-90e682647beb,060293,courier_a,69,60035643
order_2739,018cda0e-32bb-7a77-ae67-863d52085fdc,020389,courier_a,38,59904942
order_274,018cdb32-5f71-71bc-b68e-207185984e01,000643,courier_a,62,60096327
order_2740,018cd93a-50ed-75b3-99fa-9bf9f299f682,330302,courier_b,95,18031624
order_2741,018cd9c6-14b9-7964-9d80-ac7932c84748,000499,courier_a,87,"60349256, 60329148"
order_2741,018cd9c6-14b9-7964-9d80-ac7932c84748,009667,courier_a,87,60121375
order_2742,018cda73-6c8c-7147-8468-65838e981063,060274,courier_b,62,57255530
order_2743,018cda10-c586-73b4-a8b0-3ae88d0164d8,020953,courier_a,87,59984302
order_2744,018cd9d5-35cb-7823-813b-540af243718e,060480,courier_b,55,57120707
order_2744,018cd9d5-35cb-7823-813b-540af243718e,060532,courier_a,69,57120701
order_2745,018cdb32-8b53-7683-968d-bc08d514f4e9,010224,courier_a,46,36560155
order_2746,018cdb48-596a-708f-949c-f88453713866,000054,courier_c,20,"59919395, 59919395, 59919395, 59919395, 59919395, 59919395, 59919395, 59919395"
order_2747,018cd9a0-e5d0-7817-ac36-a065d03c906a,000084,courier_a,87,"60273977, 60044051"
order_2747,018cd9a0-e5d0-7817-ac36-a065d03c906a,000823,courier_a,87,59919746
order_2748,018cd9af-f69d-7888-b358-286967fb66d5,020400,courier_a,46,59951149
order_2748,018cd9af-f69d-7888-b358-286967fb66d5,020908,courier_a,69,"60136554, 60206763"
order_2749,018cd988-35d2-74d4-8968-be61dd760b56,000470,courier_a,46,"59630166, 60210185, 59685005, 60304858, 57384104"
order_2749,018cd988-35d2-74d4-8968-be61dd760b56,000474,courier_a,69,60199585
order_275,018cdba4-07e9-7a7a-bb38-9e7eb2f58b60,060643,courier_a,87,60201074
order_2750,018cd8fe-b61e-73fb-b743-3d1dad4abe09,028184,courier_b,95,"59934414, 60210040"
order_2751,018cd938-e451-768d-9110-1f0eb7eb1116,000822,courier_a,46,60305503
order_2751,018cd938-e451-768d-9110-1f0eb7eb1116,004112,courier_b,55,59752727
order_2751,018cd938-e451-768d-9110-1f0eb7eb1116,330078,courier_a,69,18041395
order_2752,018cd99b-c4a7-702d-a852-f43476214719,060656,courier_a,87,60331531
order_2753,018cdb66-b406-7242-b1c6-1c46bdd341a1,000054,courier_c,20,60122553
order_2753,018cdb66-b406-7242-b1c6-1c46bdd341a1,000122,courier_c,20,"60023405, 60096841"
order_2754,018cd8d3-7b0f-7306-b718-c14b230aef78,000018,courier_a,87,60250935
order_2754,018cd8d3-7b0f-7306-b718-c14b230aef78,001317,courier_a,87,60225269
order_2754,018cd8d3-7b0f-7306-b718-c14b230aef78,060642,courier_a,87,60083445
order_2754,018cd8d3-7b0f-7306-b718-c14b230aef78,060903,courier_a,87,"31571644, 60109628"
order_2755,018cd962-9a03-712f-87fe-22348e50bc3f,020316,courier_a,69,59154717
order_2756,018cda9c-4715-723c-a990-c88a5205e08f,007527,courier_a,62,60130815
order_2757,018cd948-df79-77c0-902e-ff0c5ab9b9cd,009304,courier_a,38,60210400
order_2757,018cd948-df79-77c0-902e-ff0c5ab9b9cd,016347,courier_a,38,"36537729, 36537729"
order_2757,018cd948-df79-77c0-902e-ff0c5ab9b9cd,038924,courier_b,62,60067942
order_2758,018cda3b-677b-7e61-9a88-ffe8c166fce6,064553,courier_a,69,59897858
order_2759,018cd8d5-ee7d-73b7-b353-570d88de70f4,060762,courier_a,87,59839017
order_276,018cd929-6efd-77c7-a30e-7afe7901b0d4,000740,courier_a,87,60243174
order_276,018cd929-6efd-77c7-a30e-7afe7901b0d4,334925,courier_a,87,"18017090, 18039442, 18048119, 59896089, 18048128, 18048140, 18029619"
order_2760,018cd8e1-ff42-7cdd-a13a-fd23bac12967,060857,courier_a,69,"59752166, 59752173"
order_2761,018cd8df-48d9-7b1d-bce1-d2789451fd38,000469,courier_a,69,59900888
order_2762,018cdae4-bf71-78f5-bfe0-6261a7bd94b6,064102,courier_a,22,59941285
order_2763,018cd9bc-9f9e-7b82-9368-a8892a7cb584,060756,courier_a,38,59751166
order_2764,018cd976-4a70-78bf-9910-b1214cc81f82,030778,courier_a,69,59794931
order_2765,018cd8d6-30b7-7e2d-a8f4-2e6ba5967d01,012993,courier_a,87,36520566
order_2766,018cd97d-bf55-7b3e-ae9a-e7115fa1aa2d,022373,courier_a,87,"59777119, 59777121"
order_2767,018cdac8-990d-7950-b3cb-4fda4c2eb741,061899,courier_a,69,"59887371, 59887345"
order_2768,018cd97d-8309-7afd-b30b-7496e6162967,330302,courier_b,55,60110055
order_2769,018cd866-81a6-7452-8880-72e311c6bd92,501870,courier_b,72,"60219594, 60222542, 60376642"
order_277,018cd84a-ff15-7c1e-ab00-e0dad205bad4,064553,courier_a,46,57370245
order_2770,018cd89b-9499-72ee-94d8-9792cec95c99,060650,courier_a,69,60122007
order_2771,018cdb33-ab52-71c3-aa4a-8216ddcb7cbb,000054,courier_c,20,"60325556, 60302418, 60353981, 60353989"
order_2772,018cd7bf-8464-7875-a194-1740885bc450,000957,courier_a,38,"56013041, 56013041, 56013041"
order_2772,018cd7bf-8464-7875-a194-1740885bc450,030460,courier_a,38,"60163672, 60163577"
order_2772,018cd7bf-8464-7875-a194-1740885bc450,330087,courier_a,38,18017090
order_2773,018cdb6c-8147-7175-8492-35203225010b,060674,courier_a,87,60018390
order_2774,018cd9b1-418e-79bb-b99e-a713dc80f715,000437,courier_a,46,"59808654, 59784199"
order_2774,018cd9b1-418e-79bb-b99e-a713dc80f715,000474,courier_a,69,59784198
order_2775,018cdad1-cd44-7828-ad90-361bbcd005c4,026081,courier_a,38,"60067112, 60125468"
order_2776,018cd91b-c3d5-7765-a06b-6834a3f946ff,330200,courier_a,69,"18039007, 18039007, 18030342, 18030342"
order_2777,018cdb25-8e7b-74e5-ab76-67ac7035a7de,060274,courier_b,95,57255530
order_2778,018cd8f7-6bef-70a1-b735-429d767877e4,334925,courier_a,46,"18028486, 18027480, 18027479"
order_2779,018cd9af-c7bc-70ca-9b44-580e85e73465,030434,courier_a,87,60286946
order_2779,018cd9af-c7bc-70ca-9b44-580e85e73465,030658,courier_a,87,"60259519, 60259574"
order_278,018cdae2-cdd9-7970-a76d-a166ffdce72a,060532,courier_a,87,59928554
order_278,018cdae2-cdd9-7970-a76d-a166ffdce72a,060851,courier_a,87,60233210
order_2780,018cda95-c64c-719e-8d4f-7b58af721a88,000025,courier_a,69,59929032
order_2780,018cda95-c64c-719e-8d4f-7b58af721a88,000477,courier_a,69,60005906
order_2780,018cda95-c64c-719e-8d4f-7b58af721a88,000707,courier_a,46,59978401
order_2780,018cda95-c64c-719e-8d4f-7b58af721a88,501870,courier_b,55,60249180
order_2781,018cd8b1-82ae-7de4-9b8e-8eec23d5682d,060932,courier_a,38,60232232
order_2782,018cdaf9-a613-7a70-b86b-9a84bec49e4f,000749,courier_a,38,60134591
order_2783,018cdb00-efcf-7abc-8122-06f038a6e9a3,069092,courier_a,87,60324229
order_2784,018cdb29-6714-7da5-964a-b5532ac8721a,007527,courier_a,46,59776929
order_2784,018cdb29-6714-7da5-964a-b5532ac8721a,060853,courier_a,46,60030723
order_2785,018cd922-5765-7690-9c95-8f7e9e9e8ec2,060759,courier_a,38,59499323
order_2786,018cd9c0-ed79-7887-8e63-23d53541bd54,000740,courier_a,69,"60260867, 59934474"
order_2787,018cdbb3-58c5-7559-b1b2-4310a8ec85fd,000447,courier_a,38,60246581
order_2788,018cd9e9-deb4-7c92-9b9c-fb7e849447d6,060737,courier_a,62,59239513
order_2789,018cd815-ace1-7843-8f7c-2ed39a91843b,060909,courier_a,69,59452518
order_279,018cd81e-22df-7e9f-b38f-ccfaa05013be,000131,courier_a,87,59792148
order_279,018cd81e-22df-7e9f-b38f-ccfaa05013be,000683,courier_a,87,"59772196, 59772197, 59772197"
order_2790,018cda9c-f096-70b9-883d-4ea1371634ef,060670,courier_a,87,60120737
order_2791,018cd8ef-dd26-7792-a8a5-5f4fceddde83,030612,courier_a,87,60192733
order_2792,018cd87d-a155-715b-b164-0f7f85f79729,060640,courier_a,46,60019417
order_2792,018cd87d-a155-715b-b164-0f7f85f79729,060757,courier_a,69,59694204
order_2793,018cd88f-787d-7619-b39c-e74dc9510da3,060777,courier_a,46,59558475
order_2793,018cd88f-787d-7619-b39c-e74dc9510da3,330302,courier_b,55,"18043550, 60333656"
order_2794,018cdaf4-64b7-7a11-aba4-639109abb26e,060668,courier_a,62,59993035
order_2794,018cdaf4-64b7-7a11-aba4-639109abb26e,060669,courier_a,62,59993019
order_2795,018cd8f1-3379-7113-a4df-5c576c73b598,000523,courier_a,87,60194900
order_2795,018cd8f1-3379-7113-a4df-5c576c73b598,003726,courier_a,87,"59448753, 59259824"
order_2796,018cd9c9-a819-7e09-9cf8-b6ef9cb6c125,000487,same_store,,"59277929, 59277922, 59630173"
order_2797,018cda03-1616-7060-a249-82896861afec,330302,courier_b,55,"18038748, 18048513, 18048513"
order_2798,018cdb10-e3e5-74ed-8bc8-31190925e08c,000818,courier_b,62,60194380
order_2799,018cdb1a-3886-7534-bcd4-72c55b23650e,066445,courier_b,55,59897742
order_28,018cd961-1b6e-704e-b72d-9a99d4a15701,000749,courier_a,87,"60219194, 60206318"
order_28,018cd961-1b6e-704e-b72d-9a99d4a15701,030667,courier_a,87,"57343366, 60025702"
order_280,018cd986-4706-7308-bd74-4bb8ea68957f,004112,courier_b,62,59901733
order_280,018cd986-4706-7308-bd74-4bb8ea68957f,069092,courier_a,22,60211499
order_2800,018cdb59-23e7-7182-a0b1-996a406b1510,038924,courier_b,62,60239296
order_2800,018cdb59-23e7-7182-a0b1-996a406b1510,060761,courier_a,38,60328991
order_2801,018cdaad-3b6e-700f-ade8-f65e0031929c,030148,courier_a,38,"59975875, 60017804"
order_2801,018cdaad-3b6e-700f-ade8-f65e0031929c,030467,courier_a,38,59975887
order_2802,018cd992-2a73-743b-b1af-7f4039d9724b,000720,courier_a,69,59766013
order_2802,018cd992-2a73-743b-b1af-7f4039d9724b,330086,courier_a,69,"18048146, 18048143, 18010850"
order_2803,018cd89e-5185-7937-a470-7ec5f127cee3,000683,courier_a,87,"60190713, 60119117"
order_2803,018cd89e-5185-7937-a470-7ec5f127cee3,002972,courier_a,87,"60096338, 59766042"
order_2804,018cdaa6-4133-7244-b4b5-c0be9a0ae582,000025,courier_a,46,57464265
order_2804,018cdaa6-4133-7244-b4b5-c0be9a0ae582,000028,courier_c,20,"56303370, 17014180, 56303411, 60125686, 60125686"
order_2804,018cdaa6-4133-7244-b4b5-c0be9a0ae582,030490,courier_c,20,60215452
order_2804,018cdaa6-4133-7244-b4b5-c0be9a0ae582,038924,courier_b,72,60215461
order_2805,018cdaae-8a36-7017-9387-4ca352ab9f5f,000740,courier_a,87,59900890
order_2806,018cd964-3f4d-75e8-8dd5-3b4cc1994d50,000051,courier_a,62,60207559
order_2806,018cd964-3f4d-75e8-8dd5-3b4cc1994d50,066445,courier_b,62,60118071
order_2806,018cd964-3f4d-75e8-8dd5-3b4cc1994d50,069092,courier_a,38,60035519
order_2807,018cd801-ba1e-7e30-bf73-a4d036d04106,000678,courier_a,87,"60116220, 60118723, 59856361"
order_2807,018cd801-ba1e-7e30-bf73-a4d036d04106,000732,courier_a,87,60239623
order_2808,018cd96c-8b59-783f-bfa2-1441f3a43d59,060502,courier_a,87,"59909077, 59889453"
order_2809,018cd862-8ab8-72e1-954d-a0fdf2daaf6b,060480,courier_b,72,"60113040, 60113040"
order_281,018cd809-b32e-77fb-ae55-f9e90de3c158,000203,courier_c,20,60194175
order_2810,018cdb72-4fdb-7635-a643-4f55281e6e04,066445,courier_b,95,59640316
order_2811,018cd979-e495-7b21-a7dc-ed5d4a9eb68b,000684,courier_a,87,60117739
order_2812,018cd8a4-072a-7c3b-b5fb-327cce609a9d,060486,courier_a,38,59879527
order_2813,018cda93-9643-7c66-9c91-2937e1c00f92,000922,courier_a,38,60165198
order_2814,018cdb26-4602-7f04-a108-015fd14362b6,060274,courier_b,62,60058431
order_2815,018cda78-58e4-74f8-b27a-19af6b3cfaaa,060655,courier_a,69,59928595
order_2816,018cd97a-6fad-706e-80d2-7586cc6cca91,060656,courier_a,69,59760566
order_2817,018cda2f-412a-7d80-abaa-cad0976b782f,330104,lfs,,"18028835, 18028835, 18028633"
order_2818,018cd90e-feb9-7889-8c54-7e919eb8a342,030625,courier_a,38,59922211
order_2819,018cd965-0182-759a-a314-334c4868f8df,000523,courier_a,69,60351145
order_2819,018cd965-0182-759a-a314-334c4868f8df,060661,courier_a,69,59950002
order_282,018cd91a-91b4-778b-8729-7c0732740eaf,060656,courier_a,46,"59754144, 59919619, 60002751, 60002190"
order_2820,018cdab0-5e7a-7350-bcde-3cf839f02d56,000922,courier_a,87,57087618
order_2820,018cdab0-5e7a-7350-bcde-3cf839f02d56,060679,courier_a,87,60214554
order_2820,018cdab0-5e7a-7350-bcde-3cf839f02d56,060851,courier_a,87,31571644
order_2821,018cd7f8-cd21-7e0e-9af8-ae8c0aadcc88,038924,courier_b,55,"60055202, 60055206"
order_2822,018cd91d-906b-78e1-a239-95b48464e309,330302,courier_b,72,60404130
order_2823,018cda93-123e-7c44-ae24-eaecba4eeced,330200,courier_a,69,18040783
order_2824,018cdaed-ae70-79d2-8063-bda26ca45e82,000200,courier_a,38,60044058
order_2824,018cdaed-ae70-79d2-8063-bda26ca45e82,000732,courier_a,22,60044065
order_2824,018cdaed-ae70-79d2-8063-bda26ca45e82,020400,courier_a,38,59895000
order_2824,018cdaed-ae70-79d2-8063-bda26ca45e82,028184,courier_b,62,59149592
order_2824,018cdaed-ae70-79d2-8063-bda26ca45e82,060851,courier_a,22,59814929
order_2824,018cdaed-ae70-79d2-8063-bda26ca45e82,066445,courier_b,62,60077309
order_2825,018cd91a-3d0a-732e-8720-bbeab7a0f1a4,000791,courier_a,87,"59277936, 59277936"
order_2825,018cd91a-3d0a-732e-8720-bbeab7a0f1a4,004112,courier_b,95,59277940
order_2825,018cd91a-3d0a-732e-8720-bbeab7a0f1a4,060777,courier_a,87,60375792
order_2825,018cd91a-3d0a-732e-8720-bbeab7a0f1a4,501870,courier_b,95,60320394
order_2826,018cd92a-047d-7cfa-844e-551a62c9b45d,060673,courier_c,20,57249355
order_2827,018cdbf2-f74a-78d0-80a0-86f4ab72f74c,020400,courier_a,69,56270482
order_2828,018cd9a7-5046-72ea-95e5-ce7ef276b664,330302,courier_b,62,"18023485, 18035062, 18035057"
order_2829,018cd8c3-8a1c-72bb-8e68-1a92a7b2ede2,000025,courier_a,46,59466200
order_2829,018cd8c3-8a1c-72bb-8e68-1a92a7b2ede2,000122,courier_c,20,"59125252, 17001728"
order_2829,018cd8c3-8a1c-72bb-8e68-1a92a7b2ede2,000338,courier_a,46,59284893
order_2829,018cd8c3-8a1c-72bb-8e68-1a92a7b2ede2,030490,courier_c,20,60228809
order_283,018cd8ee-d021-73f6-8017-c2450a9f308a,000643,courier_a,62,60116228
order_283,018cd8ee-d021-73f6-8017-c2450a9f308a,000732,courier_a,38,60332424
order_283,018cd8ee-d021-73f6-8017-c2450a9f308a,000823,courier_a,22,60045469
order_283,018cd8ee-d021-73f6-8017-c2450a9f308a,000938,courier_a,38,"60282192, 59746900"
order_2830,018cd8b8-a62d-7592-8808-08b9084ce6dd,330027,courier_a,46,18026636
order_2830,018cd8b8-a62d-7592-8808-08b9084ce6dd,330302,courier_b,72,"18048244, 18035056, 59927680, 59927681"
order_2831,018cd9a5-0940-792b-941b-274ee3099704,060909,courier_a,87,60345405
order_2832,018cd8d3-616c-7404-8458-1894f5e214a8,060655,courier_a,69,"60148603, 60060808, 60060816"
order_2832,018cd8d3-616c-7404-8458-1894f5e214a8,060679,courier_a,87,59917848
order_2832,018cd8d3-616c-7404-8458-1894f5e214a8,060739,courier_a,69,59917727
order_2833,018cdabb-84a4-7400-a794-b6db7bdab38c,060787,courier_a,38,59920347
order_2834,018cd91e-61f5-7961-bc28-6c7e85a9abdb,000957,courier_a,87,59440107
order_2834,018cd91e-61f5-7961-bc28-6c7e85a9abdb,060643,courier_a,87,57165528
order_2835,018cd9b6-8544-7edf-b86d-f45996f9c091,000025,courier_a,62,"59698235, 59606947"
order_2835,018cd9b6-8544-7edf-b86d-f45996f9c091,000131,same_store,,"60132658, 59989767"
order_2835,018cd9b6-8544-7edf-b86d-f45996f9c091,000469,courier_a,62,"60205186, 60215797, 60237509"
order_2835,018cd9b6-8544-7edf-b86d-f45996f9c091,004112,courier_b,62,60165354
order_2835,018cd9b6-8544-7edf-b86d-f45996f9c091,035854,courier_a,62,59977048
order_2836,018cd8df-ec5a-7213-9ecc-d03d011efb13,330044,courier_a,87,"18041227, 59836947"
order_2837,018cd799-468c-7860-a044-083ade4ae331,066445,courier_b,55,"60067056, 60067059"
order_2838,018cd7f1-fe6a-7e00-809d-ced2b0fe9f9f,038924,courier_b,62,60259519
order_2839,018cd8fb-5d4a-7841-8eac-749988ebacd3,009304,courier_a,62,60083215
order_284,018cd830-b302-7d1a-9a03-2d50a46709b7,060840,courier_a,87,60125147
order_284,018cd830-b302-7d1a-9a03-2d50a46709b7,060917,courier_a,87,60160241
order_2840,018cda0d-dce3-76f1-9768-68889ad7cd10,000459,courier_a,38,60259223
order_2840,018cda0d-dce3-76f1-9768-68889ad7cd10,000732,courier_a,38,60247666
order_2841,018cdae4-3daf-78f0-88cc-dd06b313ab63,000499,courier_a,38,60120509
order_2841,018cdae4-3daf-78f0-88cc-dd06b313ab63,020400,courier_a,38,59571590
order_2841,018cdae4-3daf-78f0-88cc-dd06b313ab63,038924,courier_b,62,59381932
order_2842,018cd93e-b925-786c-b7a3-bbd122c5af4e,000822,same_store,,60114435
order_2843,018cd9c5-8266-76de-bb5c-672c3de69b21,000122,courier_c,20,"60318313, 60318305, 60045997"
order_2844,018cd822-0e3d-7eb3-a3c0-77307b34bf8d,000084,courier_a,38,"60206734, 60206734"
order_2845,018cd88c-e34e-7581-a2b6-4fd7a9b6116b,060274,courier_b,95,57158473
order_2846,018cdafe-829b-7c30-a5cd-3fb4bb7882f6,004112,courier_b,55,59717369
order_2846,018cdafe-829b-7c30-a5cd-3fb4bb7882f6,330084,courier_a,69,"60110110, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292, 18027292"
order_2846,018cdafe-829b-7c30-a5cd-3fb4bb7882f6,330302,courier_b,55,"18013000, 18013000, 18013000, 18013000, 18024311, 18024311"
order_2847,018cd99a-5989-7f28-996a-c20748c6e08f,000938,courier_a,69,10029226
order_2847,018cd99a-5989-7f28-996a-c20748c6e08f,060952,courier_a,69,60107941
order_2848,018cd93a-ddd3-784c-bd2e-dbde1154cc4c,000337,courier_a,38,60249086
order_2849,018cda09-8d33-7c69-a963-bc70745c8ef1,000685,courier_a,38,60241059
order_285,018cd982-d8b9-7829-b2a3-e56505f71b4d,060480,courier_b,55,60060741
order_2850,018cda5d-e4f7-723c-a4cb-d528cafed501,000630,courier_a,62,"59915418, 59915425"
order_2851,018cd9d9-3b32-7229-b028-47ec520f773a,000684,courier_a,87,"60315796, 59277933, 59277926, 60322777"
order_2852,018cd87f-7d40-7764-8818-d4062e722a75,060668,courier_a,87,59975103
order_2852,018cd87f-7d40-7764-8818-d4062e722a75,060679,courier_a,87,"60214531, 59514645"
order_2853,018cda9b-5f4b-7227-8516-7fa2699ab9bf,000025,courier_a,46,59606947
order_2854,018cd8fa-63af-71b1-8442-8f04d65e2c74,060759,courier_a,69,60043290
order_2855,018cdb11-942f-7d74-a68d-b26505351ceb,000470,courier_a,69,60095557
order_2856,018cd8c8-912e-7eab-ae44-630bca0eac17,330102,lfs,,"18042808, 18040061, 18040061"
order_2857,018cdb61-9c9e-71a7-81ed-216a7719f050,000025,courier_a,46,59740649
order_2857,018cdb61-9c9e-71a7-81ed-216a7719f050,000445,courier_a,69,60239482
order_2857,018cdb61-9c9e-71a7-81ed-216a7719f050,060650,courier_a,69,60411522
order_2858,018cd8f6-8d6b-7004-9152-2ffaafef9806,000490,courier_a,46,59794296
order_2859,018cd74b-d04d-7835-a796-717b25cb22c6,060761,courier_a,38,60120975
order_286,018cd9b6-0dec-71b8-b989-7f48b85cdc57,030485,courier_c,20,60087632
order_2860,018cd998-9bfe-7df4-a0cf-582ed9bbbb06,000927,courier_a,69,"10034335, 10034335, 10034335"
order_2861,018cda28-811b-79c3-9932-8d4c5fdfa652,060650,courier_a,46,60050554
order_2862,018cd80d-2078-78d8-9868-0eccce4f3393,002611,courier_a,22,60363636
order_2863,018cd8a1-0f13-7aa1-9203-1ae05800aa51,060932,courier_a,69,60339012
order_2864,018cd8dc-831d-753d-8a40-09883f734156,060274,courier_b,95,60035930
order_2865,018cd92a-5b8a-759e-a60b-0b86654bd6fc,060650,courier_a,38,60411522
order_2866,018cdafe-9f42-7413-bcf2-a9e677c29e0e,001028,courier_a,87,60265287
order_2866,018cdafe-9f42-7413-bcf2-a9e677c29e0e,030805,courier_a,87,60237994
order_2866,018cdafe-9f42-7413-bcf2-a9e677c29e0e,060781,courier_a,87,59960985
order_2867,018cda75-d073-7789-92e0-9c205c0e7239,015213,courier_a,87,36564621
order_2868,018cdaa7-72e7-7254-8651-cd74923ef931,000936,courier_a,87,"59277929, 56303411, 59628088"
order_2868,018cdaa7-72e7-7254-8651-cd74923ef931,004112,courier_b,95,"59317389, 59786446"
order_2868,018cdaa7-72e7-7254-8651-cd74923ef931,020563,courier_a,87,57246202
order_2868,018cdaa7-72e7-7254-8651-cd74923ef931,060480,courier_b,95,59652218
order_2868,018cdaa7-72e7-7254-8651-cd74923ef931,066445,courier_b,95,"59984366, 59984367"
order_2869,018cd9f7-f062-7679-95c3-fd1009a1e2ec,000126,courier_a,87,59676966
order_2869,018cd9f7-f062-7679-95c3-fd1009a1e2ec,020400,courier_a,87,"59571591, 59778414, 59558309"
order_287,018cd8d0-06e2-7263-9eb1-e7f0e65f351e,066556,courier_a,69,"59884030, 59883949"
